,index,ДАТА ВРЕМЯ,КОЛИЧЕСТВО ЗАКАЗОВ
2504,11336.0,2018-05-18 17:20:00,
2505,11337.0,2018-05-18 17:30:00,17.0
2506,11338.0,2018-05-18 17:40:00,5.0
2507,11339.0,2018-05-18 17:50:00,8.0
2508,11340.0,2018-05-18 18:00:00,9.0
2509,11341.0,2018-05-18 18:10:00,9.0
2510,11342.0,2018-05-18 18:20:00,10.0
2511,11343.0,2018-05-18 18:30:00,14.0
2512,11344.0,2018-05-18 18:40:00,11.0
2513,11345.0,2018-05-18 18:50:00,7.0
2514,11346.0,2018-05-18 19:00:00,7.0
2515,11347.0,2018-05-18 19:10:00,4.0
2516,11348.0,2018-05-18 19:20:00,3.0
2517,11349.0,2018-05-18 19:30:00,10.0
2518,11350.0,2018-05-18 19:40:00,9.0
2519,11351.0,2018-05-18 19:50:00,22.0
2520,11352.0,2018-05-18 20:00:00,8.0
2521,11353.0,2018-05-18 20:10:00,9.0
2522,11354.0,2018-05-18 20:20:00,21.0
2523,11355.0,2018-05-18 20:30:00,21.0
2524,11356.0,2018-05-18 20:40:00,10.0
2525,11357.0,2018-05-18 20:50:00,20.0
2526,11358.0,2018-05-18 21:00:00,20.0
2527,11359.0,2018-05-18 21:10:00,20.0
2528,11360.0,2018-05-18 21:20:00,12.0
2529,11361.0,2018-05-18 21:30:00,11.0
2530,11362.0,2018-05-18 21:40:00,21.0
2531,11363.0,2018-05-18 21:50:00,
2532,11364.0,2018-05-18 22:00:00,22.0
2533,11365.0,2018-05-18 22:10:00,32.0
2534,11366.0,2018-05-18 22:20:00,36.0
2535,11367.0,2018-05-18 22:30:00,29.0
2536,11368.0,2018-05-18 22:40:00,42.0
2537,11369.0,2018-05-18 22:50:00,32.0
2538,11370.0,2018-05-18 23:00:00,27.0
2539,11371.0,2018-05-18 23:10:00,29.0
2540,11372.0,2018-05-18 23:20:00,25.0
2541,11373.0,2018-05-18 23:30:00,35.0
2542,11374.0,2018-05-18 23:40:00,32.0
2543,11375.0,2018-05-18 23:50:00,49.0
2544,11376.0,2018-05-19 00:00:00,49.0
2545,11377.0,2018-05-19 00:10:00,43.0
2546,11378.0,2018-05-19 00:20:00,52.0
2547,11379.0,2018-05-19 00:30:00,34.0
2548,11380.0,2018-05-19 00:40:00,20.0
2549,11381.0,2018-05-19 00:50:00,36.0
2550,11382.0,2018-05-19 01:00:00,27.0
2551,11383.0,2018-05-19 01:10:00,14.0
2552,11384.0,2018-05-19 01:20:00,6.0
2553,11385.0,2018-05-19 01:30:00,7.0
2554,11386.0,2018-05-19 01:40:00,24.0
2555,11387.0,2018-05-19 01:50:00,25.0
2556,11388.0,2018-05-19 02:00:00,25.0
2557,11389.0,2018-05-19 02:10:00,20.0
2558,11390.0,2018-05-19 02:20:00,18.0
2559,11391.0,2018-05-19 02:30:00,
2560,11392.0,2018-05-19 02:40:00,24.0
2561,11393.0,2018-05-19 02:50:00,20.0
2562,11394.0,2018-05-19 03:00:00,25.0
2563,11395.0,2018-05-19 03:10:00,10.0
2564,11396.0,2018-05-19 03:20:00,10.0
2565,11397.0,2018-05-19 03:30:00,10.0
2566,11398.0,2018-05-19 03:40:00,23.0
2567,11399.0,2018-05-19 03:50:00,30.0
2568,11400.0,2018-05-19 04:00:00,32.0
2569,11401.0,2018-05-19 04:10:00,16.0
2570,11402.0,2018-05-19 04:20:00,6.0
2571,11403.0,2018-05-19 04:30:00,12.0
2572,11404.0,2018-05-19 04:40:00,11.0
2573,11405.0,2018-05-19 04:50:00,12.0
2574,11406.0,2018-05-19 05:00:00,13.0
2575,11407.0,2018-05-19 05:10:00,6.0
2576,11408.0,2018-05-19 05:20:00,1.0
2577,11409.0,2018-05-19 05:30:00,0.0
2578,11410.0,2018-05-19 05:40:00,1.0
2579,11411.0,2018-05-19 05:50:00,3.0
2580,11412.0,2018-05-19 06:00:00,7.0
2581,11413.0,2018-05-19 06:10:00,4.0
2582,11414.0,2018-05-19 06:20:00,2.0
2583,11415.0,2018-05-19 06:30:00,1.0
2584,11416.0,2018-05-19 06:40:00,1.0
2585,11417.0,2018-05-19 06:50:00,0.0
2586,11418.0,2018-05-19 07:00:00,1.0
2587,11419.0,2018-05-19 07:10:00,2.0
2588,11420.0,2018-05-19 07:20:00,2.0
2589,11421.0,2018-05-19 07:30:00,2.0
2590,11422.0,2018-05-19 07:40:00,3.0
2591,11423.0,2018-05-19 07:50:00,8.0
2592,11424.0,2018-05-19 08:00:00,12.0
2593,11425.0,2018-05-19 08:10:00,
2594,11426.0,2018-05-19 08:20:00,16.0
2595,11427.0,2018-05-19 08:30:00,17.0
2596,11428.0,2018-05-19 08:40:00,16.0
2597,11429.0,2018-05-19 08:50:00,14.0
2598,11430.0,2018-05-19 09:00:00,13.0
2599,11431.0,2018-05-19 09:10:00,21.0
2600,11432.0,2018-05-19 09:20:00,19.0
2601,11433.0,2018-05-19 09:30:00,8.0
2602,11434.0,2018-05-19 09:40:00,6.0
2603,11435.0,2018-05-19 09:50:00,10.0
2604,11436.0,2018-05-19 10:00:00,1.0
2605,11437.0,2018-05-19 10:10:00,5.0
2606,11438.0,2018-05-19 10:20:00,17.0
2607,11439.0,2018-05-19 10:30:00,8.0
2608,11440.0,2018-05-19 10:40:00,7.0
2609,11441.0,2018-05-19 10:50:00,10.0
2610,11442.0,2018-05-19 11:00:00,13.0
2611,11443.0,2018-05-19 11:10:00,8.0
2612,11444.0,2018-05-19 11:20:00,11.0
2613,11445.0,2018-05-19 11:30:00,24.0
2614,11446.0,2018-05-19 11:40:00,25.0
2615,11447.0,2018-05-19 11:50:00,13.0
2616,11448.0,2018-05-19 12:00:00,8.0
2617,11449.0,2018-05-19 12:10:00,3.0
2618,11450.0,2018-05-19 12:20:00,5.0
2619,11451.0,2018-05-19 12:30:00,7.0
2620,11452.0,2018-05-19 12:40:00,10.0
2621,11453.0,2018-05-19 12:50:00,14.0
2622,11454.0,2018-05-19 13:00:00,11.0
2623,11455.0,2018-05-19 13:10:00,12.0
2624,11456.0,2018-05-19 13:20:00,
2625,11457.0,2018-05-19 13:30:00,16.0
2626,11458.0,2018-05-19 13:40:00,13.0
2627,11459.0,2018-05-19 13:50:00,19.0
2628,11460.0,2018-05-19 14:00:00,13.0
2629,11461.0,2018-05-19 14:10:00,13.0
2630,11462.0,2018-05-19 14:20:00,15.0
2631,11463.0,2018-05-19 14:30:00,10.0
2632,11464.0,2018-05-19 14:40:00,13.0
2633,11465.0,2018-05-19 14:50:00,11.0
2634,11466.0,2018-05-19 15:00:00,9.0
2635,11467.0,2018-05-19 15:10:00,14.0
2636,11468.0,2018-05-19 15:20:00,
2637,11469.0,2018-05-19 15:30:00,15.0
2638,11470.0,2018-05-19 15:40:00,17.0
2639,11471.0,2018-05-19 15:50:00,15.0
2640,11472.0,2018-05-19 16:00:00,23.0
2641,11473.0,2018-05-19 16:10:00,28.0
2642,11474.0,2018-05-19 16:20:00,19.0
2643,11475.0,2018-05-19 16:30:00,13.0
2644,11476.0,2018-05-19 16:40:00,15.0
2645,11477.0,2018-05-19 16:50:00,9.0
2646,11478.0,2018-05-19 17:00:00,4.0
2647,11479.0,2018-05-19 17:10:00,3.0
2648,11480.0,2018-05-19 17:20:00,14.0
2649,11481.0,2018-05-19 17:30:00,4.0
2650,11482.0,2018-05-19 17:40:00,4.0
2651,11483.0,2018-05-19 17:50:00,10.0
2652,11484.0,2018-05-19 18:00:00,6.0
2653,11485.0,2018-05-19 18:10:00,2.0
2654,11486.0,2018-05-19 18:20:00,2.0
2655,11487.0,2018-05-19 18:30:00,7.0
2656,11488.0,2018-05-19 18:40:00,9.0
2657,11489.0,2018-05-19 18:50:00,20.0
2658,11490.0,2018-05-19 19:00:00,11.0
2659,11491.0,2018-05-19 19:10:00,12.0
2660,11492.0,2018-05-19 19:20:00,7.0
2661,11493.0,2018-05-19 19:30:00,11.0
2662,11494.0,2018-05-19 19:40:00,11.0
2663,11495.0,2018-05-19 19:50:00,25.0
2664,11496.0,2018-05-19 20:00:00,19.0
2665,11497.0,2018-05-19 20:10:00,17.0
2666,11498.0,2018-05-19 20:20:00,7.0
2667,11499.0,2018-05-19 20:30:00,6.0
2668,11500.0,2018-05-19 20:40:00,12.0
2669,11501.0,2018-05-19 20:50:00,18.0
2670,11502.0,2018-05-19 21:00:00,13.0
2671,11503.0,2018-05-19 21:10:00,12.0
2672,11504.0,2018-05-19 21:20:00,8.0
2673,11505.0,2018-05-19 21:30:00,11.0
2674,11506.0,2018-05-19 21:40:00,11.0
2675,11507.0,2018-05-19 21:50:00,14.0
2676,11508.0,2018-05-19 22:00:00,11.0
2677,11509.0,2018-05-19 22:10:00,11.0
2678,11510.0,2018-05-19 22:20:00,12.0
2679,11511.0,2018-05-19 22:30:00,21.0
2680,11512.0,2018-05-19 22:40:00,29.0
2681,11513.0,2018-05-19 22:50:00,16.0
2682,11514.0,2018-05-19 23:00:00,17.0
2683,11515.0,2018-05-19 23:10:00,11.0
2684,11516.0,2018-05-19 23:20:00,11.0
2685,11517.0,2018-05-19 23:30:00,8.0
2686,11518.0,2018-05-19 23:40:00,7.0
2687,11519.0,2018-05-19 23:50:00,12.0
2688,11520.0,2018-05-20 00:00:00,19.0
2689,11521.0,2018-05-20 00:10:00,12.0
2690,11522.0,2018-05-20 00:20:00,15.0
2691,11523.0,2018-05-20 00:30:00,12.0
2692,11524.0,2018-05-20 00:40:00,28.0
2693,11525.0,2018-05-20 00:50:00,26.0
2694,11526.0,2018-05-20 01:00:00,20.0
2695,11527.0,2018-05-20 01:10:00,5.0
2696,11528.0,2018-05-20 01:20:00,14.0
2697,11529.0,2018-05-20 01:30:00,8.0
2698,11530.0,2018-05-20 01:40:00,10.0
2699,11531.0,2018-05-20 01:50:00,14.0
2700,11532.0,2018-05-20 02:00:00,9.0
2701,11533.0,2018-05-20 02:10:00,23.0
2702,11534.0,2018-05-20 02:20:00,20.0
2703,11535.0,2018-05-20 02:30:00,9.0
2704,11536.0,2018-05-20 02:40:00,6.0
2705,11537.0,2018-05-20 02:50:00,11.0
2706,11538.0,2018-05-20 03:00:00,21.0
2707,11539.0,2018-05-20 03:10:00,13.0
2708,11540.0,2018-05-20 03:20:00,
2709,11541.0,2018-05-20 03:30:00,19.0
2710,11542.0,2018-05-20 03:40:00,31.0
2711,11543.0,2018-05-20 03:50:00,15.0
2712,11544.0,2018-05-20 04:00:00,7.0
2713,11545.0,2018-05-20 04:10:00,6.0
2714,11546.0,2018-05-20 04:20:00,11.0
2715,11547.0,2018-05-20 04:30:00,6.0
2716,11548.0,2018-05-20 04:40:00,8.0
2717,11549.0,2018-05-20 04:50:00,10.0
2718,11550.0,2018-05-20 05:00:00,11.0
2719,11551.0,2018-05-20 05:10:00,6.0
2720,11552.0,2018-05-20 05:20:00,0.0
2721,11553.0,2018-05-20 05:30:00,2.0
2722,11554.0,2018-05-20 05:40:00,2.0
2723,11555.0,2018-05-20 05:50:00,4.0
2724,11556.0,2018-05-20 06:00:00,2.0
2725,11557.0,2018-05-20 06:10:00,0.0
2726,11558.0,2018-05-20 06:20:00,1.0
2727,11559.0,2018-05-20 06:30:00,3.0
2728,11560.0,2018-05-20 06:40:00,0.0
2729,11561.0,2018-05-20 06:50:00,1.0
2730,11562.0,2018-05-20 07:00:00,2.0
2731,11563.0,2018-05-20 07:10:00,1.0
2732,11564.0,2018-05-20 07:20:00,3.0
2733,11565.0,2018-05-20 07:30:00,3.0
2734,11566.0,2018-05-20 07:40:00,3.0
2735,11567.0,2018-05-20 07:50:00,2.0
2736,11568.0,2018-05-20 08:00:00,13.0
2737,11569.0,2018-05-20 08:10:00,9.0
2738,11570.0,2018-05-20 08:20:00,23.0
2739,11571.0,2018-05-20 08:30:00,
2740,11572.0,2018-05-20 08:40:00,2.0
2741,11573.0,2018-05-20 08:50:00,6.0
2742,11574.0,2018-05-20 09:00:00,13.0
2743,11575.0,2018-05-20 09:10:00,8.0
2744,11576.0,2018-05-20 09:20:00,15.0
2745,11577.0,2018-05-20 09:30:00,7.0
2746,11578.0,2018-05-20 09:40:00,8.0
2747,11579.0,2018-05-20 09:50:00,7.0
2748,11580.0,2018-05-20 10:00:00,10.0
2749,11581.0,2018-05-20 10:10:00,5.0
2750,11582.0,2018-05-20 10:20:00,10.0
2751,11583.0,2018-05-20 10:30:00,10.0
2752,11584.0,2018-05-20 10:40:00,14.0
2753,11585.0,2018-05-20 10:50:00,10.0
2754,11586.0,2018-05-20 11:00:00,8.0
2755,11587.0,2018-05-20 11:10:00,6.0
2756,11588.0,2018-05-20 11:20:00,8.0
2757,11589.0,2018-05-20 11:30:00,9.0
2758,11590.0,2018-05-20 11:40:00,13.0
2759,11591.0,2018-05-20 11:50:00,7.0
2760,11592.0,2018-05-20 12:00:00,
2761,11593.0,2018-05-20 12:10:00,6.0
2762,11594.0,2018-05-20 12:20:00,10.0
2763,11595.0,2018-05-20 12:30:00,7.0
2764,11596.0,2018-05-20 12:40:00,9.0
2765,11597.0,2018-05-20 12:50:00,3.0
2766,11598.0,2018-05-20 13:00:00,4.0
2767,11599.0,2018-05-20 13:10:00,2.0
2768,11600.0,2018-05-20 13:20:00,7.0
2769,11601.0,2018-05-20 13:30:00,8.0
2770,11602.0,2018-05-20 13:40:00,8.0
2771,11603.0,2018-05-20 13:50:00,19.0
2772,11604.0,2018-05-20 14:00:00,10.0
2773,11605.0,2018-05-20 14:10:00,9.0
2774,11606.0,2018-05-20 14:20:00,7.0
2775,11607.0,2018-05-20 14:30:00,8.0
2776,11608.0,2018-05-20 14:40:00,16.0
2777,11609.0,2018-05-20 14:50:00,11.0
2778,11610.0,2018-05-20 15:00:00,13.0
2779,11611.0,2018-05-20 15:10:00,12.0
2780,11612.0,2018-05-20 15:20:00,10.0
2781,11613.0,2018-05-20 15:30:00,7.0
2782,11614.0,2018-05-20 15:40:00,8.0
2783,11615.0,2018-05-20 15:50:00,15.0
2784,11616.0,2018-05-20 16:00:00,9.0
2785,11617.0,2018-05-20 16:10:00,19.0
2786,11618.0,2018-05-20 16:20:00,26.0
2787,11619.0,2018-05-20 16:30:00,15.0
2788,11620.0,2018-05-20 16:40:00,23.0
2789,11621.0,2018-05-20 16:50:00,15.0
2790,11622.0,2018-05-20 17:00:00,20.0
2791,11623.0,2018-05-20 17:10:00,15.0
2792,11624.0,2018-05-20 17:20:00,10.0
2793,11625.0,2018-05-20 17:30:00,17.0
2794,11626.0,2018-05-20 17:40:00,4.0
2795,11627.0,2018-05-20 17:50:00,5.0
2796,11628.0,2018-05-20 18:00:00,
2797,11629.0,2018-05-20 18:10:00,8.0
2798,11630.0,2018-05-20 18:20:00,14.0
2799,11631.0,2018-05-20 18:30:00,7.0
2800,11632.0,2018-05-20 18:40:00,13.0
2801,11633.0,2018-05-20 18:50:00,6.0
2802,11634.0,2018-05-20 19:00:00,5.0
2803,11635.0,2018-05-20 19:10:00,15.0
2804,11636.0,2018-05-20 19:20:00,4.0
2805,11637.0,2018-05-20 19:30:00,15.0
2806,11638.0,2018-05-20 19:40:00,20.0
2807,11639.0,2018-05-20 19:50:00,10.0
2808,11640.0,2018-05-20 20:00:00,9.0
2809,11641.0,2018-05-20 20:10:00,11.0
2810,11642.0,2018-05-20 20:20:00,16.0
2811,11643.0,2018-05-20 20:30:00,14.0
2812,11644.0,2018-05-20 20:40:00,10.0
2813,11645.0,2018-05-20 20:50:00,14.0
2814,11646.0,2018-05-20 21:00:00,10.0
2815,11647.0,2018-05-20 21:10:00,8.0
2816,11648.0,2018-05-20 21:20:00,10.0
2817,11649.0,2018-05-20 21:30:00,16.0
2818,11650.0,2018-05-20 21:40:00,13.0
2819,11651.0,2018-05-20 21:50:00,15.0
2820,11652.0,2018-05-20 22:00:00,21.0
2821,11653.0,2018-05-20 22:10:00,21.0
2822,11654.0,2018-05-20 22:20:00,30.0
2823,11655.0,2018-05-20 22:30:00,15.0
2824,11656.0,2018-05-20 22:40:00,23.0
2825,11657.0,2018-05-20 22:50:00,25.0
2826,11658.0,2018-05-20 23:00:00,23.0
2827,11659.0,2018-05-20 23:10:00,25.0
2828,11660.0,2018-05-20 23:20:00,21.0
2829,11661.0,2018-05-20 23:30:00,21.0
2830,11662.0,2018-05-20 23:40:00,13.0
2831,11663.0,2018-05-20 23:50:00,23.0
2832,11664.0,2018-05-21 00:00:00,25.0
2833,11665.0,2018-05-21 00:10:00,27.0
2834,11666.0,2018-05-21 00:20:00,26.0
2835,11667.0,2018-05-21 00:30:00,20.0
2836,11668.0,2018-05-21 00:40:00,31.0
2837,11669.0,2018-05-21 00:50:00,28.0
2838,11670.0,2018-05-21 01:00:00,12.0
2839,11671.0,2018-05-21 01:10:00,15.0
2840,11672.0,2018-05-21 01:20:00,16.0
2841,11673.0,2018-05-21 01:30:00,10.0
2842,11674.0,2018-05-21 01:40:00,18.0
2843,11675.0,2018-05-21 01:50:00,14.0
2844,11676.0,2018-05-21 02:00:00,34.0
2845,11677.0,2018-05-21 02:10:00,42.0
2846,11678.0,2018-05-21 02:20:00,23.0
2847,11679.0,2018-05-21 02:30:00,16.0
2848,11680.0,2018-05-21 02:40:00,7.0
2849,11681.0,2018-05-21 02:50:00,21.0
2850,11682.0,2018-05-21 03:00:00,18.0
2851,11683.0,2018-05-21 03:10:00,28.0
2852,11684.0,2018-05-21 03:20:00,25.0
2853,11685.0,2018-05-21 03:30:00,33.0
2854,11686.0,2018-05-21 03:40:00,32.0
2855,11687.0,2018-05-21 03:50:00,30.0
2856,11688.0,2018-05-21 04:00:00,19.0
2857,11689.0,2018-05-21 04:10:00,11.0
2858,11690.0,2018-05-21 04:20:00,11.0
2859,11691.0,2018-05-21 04:30:00,8.0
2860,11692.0,2018-05-21 04:40:00,10.0
2861,11693.0,2018-05-21 04:50:00,11.0
2862,11694.0,2018-05-21 05:00:00,13.0
2863,11695.0,2018-05-21 05:10:00,14.0
2864,11696.0,2018-05-21 05:20:00,6.0
2865,11697.0,2018-05-21 05:30:00,1.0
2866,11698.0,2018-05-21 05:40:00,3.0
2867,11699.0,2018-05-21 05:50:00,1.0
2868,11700.0,2018-05-21 06:00:00,1.0
2869,11701.0,2018-05-21 06:10:00,1.0
2870,11702.0,2018-05-21 06:20:00,8.0
2871,11703.0,2018-05-21 06:30:00,8.0
2872,11704.0,2018-05-21 06:40:00,7.0
2873,11705.0,2018-05-21 06:50:00,4.0
2874,11706.0,2018-05-21 07:00:00,5.0
2875,11707.0,2018-05-21 07:10:00,3.0
2876,11708.0,2018-05-21 07:20:00,9.0
2877,11709.0,2018-05-21 07:30:00,8.0
2878,11710.0,2018-05-21 07:40:00,8.0
2879,11711.0,2018-05-21 07:50:00,9.0
2880,11712.0,2018-05-21 08:00:00,3.0
2881,11713.0,2018-05-21 08:10:00,11.0
2882,11714.0,2018-05-21 08:20:00,13.0
2883,11715.0,2018-05-21 08:30:00,14.0
2884,11716.0,2018-05-21 08:40:00,9.0
2885,11717.0,2018-05-21 08:50:00,12.0
2886,11718.0,2018-05-21 09:00:00,12.0
2887,11719.0,2018-05-21 09:10:00,7.0
2888,11720.0,2018-05-21 09:20:00,12.0
2889,11721.0,2018-05-21 09:30:00,9.0
2890,11722.0,2018-05-21 09:40:00,11.0
2891,11723.0,2018-05-21 09:50:00,12.0
2892,11724.0,2018-05-21 10:00:00,7.0
2893,11725.0,2018-05-21 10:10:00,13.0
2894,11726.0,2018-05-21 10:20:00,13.0
2895,11727.0,2018-05-21 10:30:00,19.0
2896,11728.0,2018-05-21 10:40:00,21.0
2897,11729.0,2018-05-21 10:50:00,30.0
2898,11730.0,2018-05-21 11:00:00,21.0
2899,11731.0,2018-05-21 11:10:00,15.0
2900,11732.0,2018-05-21 11:20:00,7.0
2901,11733.0,2018-05-21 11:30:00,15.0
2902,11734.0,2018-05-21 11:40:00,13.0
2903,11735.0,2018-05-21 11:50:00,13.0
2904,11736.0,2018-05-21 12:00:00,13.0
2905,11737.0,2018-05-21 12:10:00,6.0
2906,11738.0,2018-05-21 12:20:00,10.0
2907,11739.0,2018-05-21 12:30:00,3.0
2908,11740.0,2018-05-21 12:40:00,4.0
2909,11741.0,2018-05-21 12:50:00,6.0
2910,11742.0,2018-05-21 13:00:00,9.0
2911,11743.0,2018-05-21 13:10:00,10.0
2912,11744.0,2018-05-21 13:20:00,11.0
2913,11745.0,2018-05-21 13:30:00,11.0
2914,11746.0,2018-05-21 13:40:00,13.0
2915,11747.0,2018-05-21 13:50:00,15.0
2916,11748.0,2018-05-21 14:00:00,16.0
2917,11749.0,2018-05-21 14:10:00,11.0
2918,11750.0,2018-05-21 14:20:00,8.0
2919,11751.0,2018-05-21 14:30:00,12.0
2920,11752.0,2018-05-21 14:40:00,15.0
2921,11753.0,2018-05-21 14:50:00,7.0
2922,11754.0,2018-05-21 15:00:00,5.0
2923,11755.0,2018-05-21 15:10:00,7.0
2924,11756.0,2018-05-21 15:20:00,10.0
2925,11757.0,2018-05-21 15:30:00,
2926,11758.0,2018-05-21 15:40:00,16.0
2927,11759.0,2018-05-21 15:50:00,15.0
2928,11760.0,2018-05-21 16:00:00,16.0
2929,11761.0,2018-05-21 16:10:00,18.0
2930,11762.0,2018-05-21 16:20:00,14.0
2931,11763.0,2018-05-21 16:30:00,22.0
2932,11764.0,2018-05-21 16:40:00,28.0
2933,11765.0,2018-05-21 16:50:00,24.0
2934,11766.0,2018-05-21 17:00:00,14.0
2935,11767.0,2018-05-21 17:10:00,5.0
2936,11768.0,2018-05-21 17:20:00,21.0
2937,11769.0,2018-05-21 17:30:00,10.0
2938,11770.0,2018-05-21 17:40:00,
2939,11771.0,2018-05-21 17:50:00,8.0
2940,11772.0,2018-05-21 18:00:00,10.0
2941,11773.0,2018-05-21 18:10:00,18.0
2942,11774.0,2018-05-21 18:20:00,10.0
2943,11775.0,2018-05-21 18:30:00,11.0
2944,11776.0,2018-05-21 18:40:00,
2945,11777.0,2018-05-21 18:50:00,9.0
2946,11778.0,2018-05-21 19:00:00,23.0
2947,11779.0,2018-05-21 19:10:00,16.0
2948,11780.0,2018-05-21 19:20:00,11.0
2949,11781.0,2018-05-21 19:30:00,16.0
2950,11782.0,2018-05-21 19:40:00,9.0
2951,11783.0,2018-05-21 19:50:00,15.0
2952,11784.0,2018-05-21 20:00:00,11.0
2953,11785.0,2018-05-21 20:10:00,9.0
2954,11786.0,2018-05-21 20:20:00,10.0
2955,11787.0,2018-05-21 20:30:00,9.0
2956,11788.0,2018-05-21 20:40:00,9.0
2957,11789.0,2018-05-21 20:50:00,11.0
2958,11790.0,2018-05-21 21:00:00,7.0
2959,11791.0,2018-05-21 21:10:00,12.0
2960,11792.0,2018-05-21 21:20:00,18.0
2961,11793.0,2018-05-21 21:30:00,20.0
2962,11794.0,2018-05-21 21:40:00,26.0
2963,11795.0,2018-05-21 21:50:00,10.0
2964,11796.0,2018-05-21 22:00:00,10.0
2965,11797.0,2018-05-21 22:10:00,16.0
2966,11798.0,2018-05-21 22:20:00,18.0
2967,11799.0,2018-05-21 22:30:00,5.0
2968,11800.0,2018-05-21 22:40:00,7.0
2969,11801.0,2018-05-21 22:50:00,9.0
2970,11802.0,2018-05-21 23:00:00,21.0
2971,11803.0,2018-05-21 23:10:00,23.0
2972,11804.0,2018-05-21 23:20:00,12.0
2973,11805.0,2018-05-21 23:30:00,6.0
2974,11806.0,2018-05-21 23:40:00,12.0
2975,11807.0,2018-05-21 23:50:00,9.0
2976,11808.0,2018-05-22 00:00:00,9.0
2977,11809.0,2018-05-22 00:10:00,9.0
2978,11810.0,2018-05-22 00:20:00,12.0
2979,11811.0,2018-05-22 00:30:00,18.0
2980,11812.0,2018-05-22 00:40:00,23.0
2981,11813.0,2018-05-22 00:50:00,19.0
2982,11814.0,2018-05-22 01:00:00,10.0
2983,11815.0,2018-05-22 01:10:00,12.0
2984,11816.0,2018-05-22 01:20:00,10.0
2985,11817.0,2018-05-22 01:30:00,8.0
2986,11818.0,2018-05-22 01:40:00,11.0
2987,11819.0,2018-05-22 01:50:00,12.0
2988,11820.0,2018-05-22 02:00:00,30.0
2989,11821.0,2018-05-22 02:10:00,29.0
2990,11822.0,2018-05-22 02:20:00,16.0
2991,11823.0,2018-05-22 02:30:00,6.0
2992,11824.0,2018-05-22 02:40:00,10.0
2993,11825.0,2018-05-22 02:50:00,14.0
2994,11826.0,2018-05-22 03:00:00,12.0
2995,11827.0,2018-05-22 03:10:00,17.0
2996,11828.0,2018-05-22 03:20:00,8.0
2997,11829.0,2018-05-22 03:30:00,13.0
2998,11830.0,2018-05-22 03:40:00,2.0
2999,11831.0,2018-05-22 03:50:00,12.0
3000,11832.0,2018-05-22 04:00:00,5.0
3001,11833.0,2018-05-22 04:10:00,8.0
3002,11834.0,2018-05-22 04:20:00,11.0
3003,11835.0,2018-05-22 04:30:00,9.0
3004,11836.0,2018-05-22 04:40:00,12.0
3005,11837.0,2018-05-22 04:50:00,15.0
3006,11838.0,2018-05-22 05:00:00,6.0
3007,11839.0,2018-05-22 05:10:00,5.0
3008,11840.0,2018-05-22 05:20:00,0.0
3009,11841.0,2018-05-22 05:30:00,1.0
3010,11842.0,2018-05-22 05:40:00,1.0
3011,11843.0,2018-05-22 05:50:00,3.0
3012,11844.0,2018-05-22 06:00:00,1.0
3013,11845.0,2018-05-22 06:10:00,5.0
3014,11846.0,2018-05-22 06:20:00,
3015,11847.0,2018-05-22 06:30:00,1.0
3016,11848.0,2018-05-22 06:40:00,8.0
3017,11849.0,2018-05-22 06:50:00,14.0
3018,11850.0,2018-05-22 07:00:00,9.0
3019,11851.0,2018-05-22 07:10:00,7.0
3020,11852.0,2018-05-22 07:20:00,7.0
3021,11853.0,2018-05-22 07:30:00,5.0
3022,11854.0,2018-05-22 07:40:00,11.0
3023,11855.0,2018-05-22 07:50:00,8.0
3024,11856.0,2018-05-22 08:00:00,11.0
3025,11857.0,2018-05-22 08:10:00,16.0
3026,11858.0,2018-05-22 08:20:00,19.0
3027,11859.0,2018-05-22 08:30:00,8.0
3028,11860.0,2018-05-22 08:40:00,7.0
3029,11861.0,2018-05-22 08:50:00,13.0
3030,11862.0,2018-05-22 09:00:00,12.0
3031,11863.0,2018-05-22 09:10:00,12.0
3032,11864.0,2018-05-22 09:20:00,12.0
3033,11865.0,2018-05-22 09:30:00,7.0
3034,11866.0,2018-05-22 09:40:00,4.0
3035,11867.0,2018-05-22 09:50:00,8.0
3036,11868.0,2018-05-22 10:00:00,18.0
3037,11869.0,2018-05-22 10:10:00,20.0
3038,11870.0,2018-05-22 10:20:00,13.0
3039,11871.0,2018-05-22 10:30:00,12.0
3040,11872.0,2018-05-22 10:40:00,14.0
3041,11873.0,2018-05-22 10:50:00,18.0
3042,11874.0,2018-05-22 11:00:00,18.0
3043,11875.0,2018-05-22 11:10:00,7.0
3044,11876.0,2018-05-22 11:20:00,9.0
3045,11877.0,2018-05-22 11:30:00,13.0
3046,11878.0,2018-05-22 11:40:00,14.0
3047,11879.0,2018-05-22 11:50:00,16.0
3048,11880.0,2018-05-22 12:00:00,11.0
3049,11881.0,2018-05-22 12:10:00,17.0
3050,11882.0,2018-05-22 12:20:00,9.0
3051,11883.0,2018-05-22 12:30:00,8.0
3052,11884.0,2018-05-22 12:40:00,6.0
3053,11885.0,2018-05-22 12:50:00,4.0
3054,11886.0,2018-05-22 13:00:00,7.0
3055,11887.0,2018-05-22 13:10:00,16.0
3056,11888.0,2018-05-22 13:20:00,11.0
3057,11889.0,2018-05-22 13:30:00,8.0
3058,11890.0,2018-05-22 13:40:00,11.0
3059,11891.0,2018-05-22 13:50:00,13.0
3060,11892.0,2018-05-22 14:00:00,14.0
3061,11893.0,2018-05-22 14:10:00,10.0
3062,11894.0,2018-05-22 14:20:00,10.0
